label,sentence
1," Vom fass in the brewpub 22 Jun 07. Golden colored. A nice ""tulip"" that lasted. Hazy. Fruity aroma. Soft mouthfeel. Flavor of plums. Fruity and bitter aftertaste. Dry finish.
"
1, bottle		Reviewed on
1," Im a bit disappointed.  Rather than complex it feels like more of a flavor competition.  I dont think Id drink this again.  Too much bread, bananas and cereal in the mouth, too much grass on the aftertaste.  A heap of cheesey yeast still resides in my mouth.  Its not bad, but its not very good either.
"
1," 750ml bottle. chocolate coffee sweet aroma, very complex taste, vine-like. simply love it!brownish red, cloudy, medium sweetness, lightly bitter, lightly sour, long finish, soft carbonation, slick feel,
"
1," Poured from an 11.2 ounce bottle into my new Chimay glass this poured up one of the prettiest colors Ive ever seen, a dark ruby red.  The head was about  inch and did not go away.  The aroma was of caramel and spice and most pleasant.   The taste matched the aroma and the creamy mouth feel just added to it all.  Very good brew.
"
1,"  very full bubbly bodied head when poured.  yeasty smelling.  highly carbonated.  nice, dark red to deep carmel color, yet not opaque.  not really hopy, but very yeasty to the taste.  a high quality belgian (although not my favorite style brew.)
"
1," MAY 22, 2008 Aroma"
1," Cask at the GBBF 2009. I should have known this beer wasnt up to much since it was a whopping 7.5% but was still available at around 9pm on Wednesday of the festival. Really boring for something this strong. Aroma and flavours of banana bread. Not awful, but I really expected more.
"
1," Orange/Amber colour with a thin off-white head. Smells of malt are prominent. Medium-bodied; Decent hoppyness/malt balance in the taste-fairly fitting for a Vienna though. Aftertaste a bit bittering, but pretty good. Overall, a better than average Vienna! I had this on draught at Big River (owned by Gordon Biercsh) in Chattanooga, Tennesse on 26-September-2003.
"
1," Bottled. Light citrus, yeasty, malty aroma. Hazy, yellow color, white head, good lace. Sweet, malty, flowery, light bitter to bitter in the finish, soft and full. Like many German beers, not bad but not exciting.
"
1," grand reserve bottle.  pours deep deep amber with a cream head.  smells of sweet dark fruit.  has a bit of a spicy alcohol kick midway through
"
1," I love this beer when I am grilling out some filet mingons. I love the almost sparkling bubble/light bitter feeling when I take the 1st sip. Nice head on it however it seems to disappear pretty quick. Nice lightly soured finish to this reddish colored brew.
"
1," copper color, creamy head (that lasted way too long), very malty, was not a good one after yard work
"
1," draft - Pours copper colored with a moderate head that leaves some lacing.  Theres a good floral hop aroma.  The flavor features citrus hops supported by some caramel malt.  Medium bodied and lightly carbonated, Barfly has a long, bitter finish.  Maybe its better on tap as I was more impressed with this beer than most reviewers.
"
1," I dont know anything about these Belgian beers.  I know they are supposed to be the best in the world but I am still not convinced.  Though this was better than the last one it was still just alright.  It was as carbonated as a Coke.  It tasted pretty much like a Paulaner but a little more alcohol like.  $5 a 11 oz bottle was a rip, too.  Oh yeah, it reminds a lot of Steel Reserve high gravity.
"
1, aroma
1," very nice beer in this trilogy. nice dark color and fruity smells. leaves a nice taste of spice and alcahol in your mouth. not my fave chimay, but still pleasent. dont shoot the cat with the cork!
"
1," bottle, kp party. Lovely brandy color, clear with a red tint. Hot aroma is like the brandy color suggests it will be, aromatic and whiskey-like. Soft, low carbonation. Nice, sweet but solid malty body. Good.
"
1," From the tap poured fark brown with light brown head that lingered around.  Nice sweet flavor with a good finish.
"
1," Bottle> Deep brown color, Thick head. Smells of plums, fruit and chocolate. Taste is malty wuith a bready lumpy plum flavor, Really good
"
1," very dark poor with a big frothy off-white head, dissipates slowly, but does dissipate leaving pretty good lacing.  The color is murky, a dark ruby, almost black in low light.    First aroma spike is alcohol, then followed by a faint wine smell.  A cherry, flowery smell comes through after, very nice aroma.  The palate is suprisingly light, with a creamy texture and a soft, but noticable carbonation.    The taste is sweet, with little to no bitterness.  Extremely smooth brew, very very nice.
"
1," Bottle 500ml. w. swing top.Clear medium yellow color with a average, frothy, good lacing, mostly lasting, white head. Aroma is light moderate malty, grain, hay, toasted, malty. Flavor is moderate sweet and light to moderate bitter with a average to long duration. Body is medium, texture is oily, carbonation is soft. [20110129]
"
1," Bottle shared with Hogtown Harry, blankboy, and biegaman, courtesy of blankboy.  Decent roast aroma.  Dark brown, small white head.  Some chocolate in taste, very strong roast.  Very dry.  Good stuff.
"
1," very good, full pleasant beer that starts from the first smell.  Call it sacrilege though, but I still prefer the chimay white, but then I always prefer a bitter aftertaste.
"
1," Bottle (thanks mom!). Golden with a big white head that diminishes slowly - looks pretty good! Aroma is rather grainy with a bit of hoppy notes and maybe some grassy hints. Sweetish flavor with a rather bitter finish with some hops and metallic hints. Light to medium body. Pretty clean and drinkable.
"
1," On tap at new location in Broad Ripple. Pours cloudy reddish golden. Nose is fresh citrus and floral hops. Taste is nice fresh citrus hops, fruit forward with a slight barrel flavor in the finish. Becomes dry and bitter, and is overall pretty light, but solid for an ipa. Not a bad offering.
"
1," Pours dark amber with medium beige head. Unremarkable aroma. An ordinary Keller, not great but quite drinkable.
"
1," I cant write anything about Chimay that the previous 2000 reviewers havent already said.  Great beer, but IMO, its worth the extra couple of bucks to buy the blue or white instead of the red.  With that said, the red is still world class.
"
1," JAN 2, 2005 750ml. Hazy orange-brown in the glass, with a nice creamy tan head and lacing.  Pleasant fruity aroma.  Flavor is yeasty, fruity, malty, with Chimays trademark yeast immediately apparent. Light in the mouth with astringent and dry finish. Not much alcohol presence and a little thin. Nice dubbel, but not as nice as the price and hype would have you believe.  A little better than the White or Bleu.
"
1," There is not much to this beer.  Light malt aroma.  Minimal hops and a gold color.  It is too light and thin.
"
1," Soft foamy head veils the delicate aroma of nutmeg and fruit salad. Texture of satin and spicy deep finish.Too easy to drink at $7 Aus a stubby. Scrumdiddlyumptious!Scrumdiddly... diddly
"
1," On Tap at Big River Grille, Nashville.  Pours pale golden in colour, small head leaves some decent lacing.  Not much aroma or taste.  Easy drinking.
"
1," Pours Brown, with a tan almost creamy head, sweet ripen fruit aroma, fruity flavour with hints of chocolate, spice & alcohole like finish. If you try it in room temp. you might taste strong raisin flavour, I like this one
"
1," Bottle. Dark brown, clear, medium almond head. Aroma is unusual, to say the least. Medicinal mint is prominent, with notes of chocolate, caramel. My wife says it tastes just like a Junior Mint in a glass. I agree, with a decent balance between the fresh mintiness and sweet chocolate. Medium dry bitterness in the finish. Mouthfeel is on the thin side of medium-bodied. Unusual flavours that left me wondering if Id want to have another. Im still not sure.
"
1," 5.0%. Clear medium orange yellow colour with a fizzy, virtually no white head. Aroma is moderate apple and pear, wood, moderate to light heavy pear, light barnyard and leather. Flavor is moderate to light heavy sweet and light acidic with a average to long duration, dry. Body is medium, texture is oily, carbonation is flat, finish feel is light alcoholic. [20110805]
"
1," Darak red-brown with an off-white head.  Aroma was earthy with a slight flowery smell, not very strong though (may have been too cold).  Complex flavor is tough to describe, apart from saying its good - malty, fruity, earthy, with a dry, warm finish.  I really liked this beer.
"
1," Bottle.	Clear yellow coloured with a white head.	Aroma of malts, caramel and fruits.	Flavour of malts, fruits and hops.
"
1," maybe I am missnig something here.  I thought it was ok, but did not live up to the Chimay hype.RE-RATE 1/23/02. Still a very bland taste and thin watery mouthfeel when compared to the other 2.
"
1," Clovey raisin spice, some fresh dough.  Cloudy deep amber, big head with nice lacing.  Orange peel seared in honey sweetness/bitterness flavor, funky bitterness.  Medium to full body, creamy big carbonation, strong and long finish.  Solid beer, great complexity, just enough alcohol to keep it approachable.
"
1," 12 ounce bottle. Pours a murky brown/red color with a medium beige head. A sweet nose of oak, roast, sweet fruit and cocoa. The flavor is not your usual Quad thats for sure; sweet chocolates, some slight sourness, rich sweet fruity malts, oak, lots of woodiness. Nice and very warm. It rounds out to be a woody and chocolaty version of a nice quad, well made and very aggressive. Nice.
"
1," Clear Holden with. Creamy white head. Cereal grain and citrus aroma and taste with a soapy finish.
"
1," Poured dark copper with no real head tasted caramel bread and yeast very good beer but not my favorite chimay butn good non the less
"
1," The beer pours a hazy dark brown with orange highlights - and a thin off-white head. The aroma smells of sweet malts, fruit (figs, prunes), hints of spice, and yeast. The flavor has strong carbonation zip that almost bites the tongue The beer starts with a little sweetness and a little acid. The full taste of malts and hints of hops enter in the middle. There is an interesting combination of chocolate, fruit., and yeast. The beer finishes malty, but dry and light with a lingering aftertaste of yeast, malts, and hops (in that order).
"
1," bottle thanks to mmm///beer.  deep ruby color with a 1 finger cream head.  great hoppy, citrusy and slight spicy scent.  good thickness and a mild hop flavor that isnt bitter.
"
1," Darkish brown. Pours thick. Fruity nose. Very malty, velvetty mouthfeel, some butterscotch and toffee. Late bittterness. Complex.
"
1," A golden ale with a very thin head.  Nice aroma of esters and spice.  Nice belgian yeasty flavor and lingering yeasty/bready finish.
"
1," JUN 28, 2009 Upping it to 4.3 from 3.8 of a few years ago.  Still quite on the fizzy side, though thats better than being on the flat side for sure.
"
1," Nice and smooth, just like the other two Chimays. Brown in appearance. Not the least bit challenging, but if you want something unparalled in smoothness and the ability to mess you up, this is your beer.
"
1," En udemrket trippel. Humlen er for bitter og for lidt aromatisk for min smag.
"
1," The Chimay Blue poured a murky, cloudy, caramel brown color.  It had a big off-white head that had great retention.  It had a rather subtle aroma...yeasty and winey with some oak and a faint fig smell.  It had a complex taste that is pretty difficult to describe.  A kind of tart, figgy taste up front with some oak and winey tones and a slighty spiced finish.  It was a nicely balanced, smooth beer.  A great beer for special occasions.
"
1," Figgy, fruity, wafting thru one's nose. Appearance"
1," Bottle at home. Deep brown color with big not lasting white head.  Nice trappist with not (for Belgium) too much alcohol.
"
1," Virtually no aroma, what was there was mild citrus, peat and brown sugar. Tannic, dry, nutty and made with quality malt. Mildly hopped, medium finish. Palate was a bit watery, and it needed a bit more fizz and kick.
"
1," Bottle - Rich copper color with a fluffy, creamy head.  The flavor is of fruits and sugar.  The aroma hints at whats to come in the flavor.  The mouthfeel is full, but not heavy.  A well rounded Dubbel.
"
1," 11.2oz bottle from grape & gourmet. pours a very eye pleasing reddish-brown with a thick, creamy off-white head and light lacing. aroma is great with unique, sweet, floral notes of rose and tulip backed by dried raisins and black cherries, belgian yeast, light spice, and caramel with hints of red wine and cedar. flavor is delicious as well with big, bold, belgian spices and yeast up front with dried, dark fruit notes of cherry, raisin, and fig at mid palate with hints of red apple skins, toffee, and sweet malts rounding out the sip. palate is full bodied with heavy carbonation and a nice, spicy/sweet finish with a touch of boozy warmth. overall, a great belgian strong. i can see why this one is still rated over a 4 with 2700+ ticks.
"
1," excellent Ale, i would consider this the a toss up between blue  for the best .
"
1," Another great trappist beer from Belgium. Complex flavor. Roasty malt with bitter caramel. It leaves a nice syrup sensation on the tongue. A sure value
"
1,"		At least today this was far superior to the pils unless they called them by the wrong name. One of the few of the style I have ever had with actual flavor. No flaws, bready, and a nice floral hop finish.		The biggest surprise of the the day for me.
"
1,")		Pours a dark brown, with a frothy, but not thick, head that dissipates slowly. Looks really nice, and is asking to be consumed. Smells really nice - mixture of malt, caramel and fruit, mainly banana. Tastes very strong, with notions of malt, fruit and yeast. Sometimes sweet, sometimes bitter. Palate is very smooth, and leaves a tingling feeling on the tongue.
"
1," Courtesy Secret Santa. Calling this ""premium"" is a stretch; I would label it pale lager but what do I know. Aroma was weak. Light malt is faint. Pour was a light gold with a one finger white head. Taste was blah. Sugar water, metal and light malt with a sticky sweet aftertaste and little carbonation. I will forgive this beer since it made a long trip here in a green bottle.
"
1," 25 oz. bottle.  Pours brown with off-white head. Fruity aroma with raisins. Smooth mouthfeel with a satisfying finish.  An absolutely stellar beer!
"
1," MAY 20, 2007 11.2 oz bottle.. I had this last night because i hadnt tried it in forever, and I was glad I did.  It was expensive as hell, but worth it.  On the pour, good head, dark brown-red color, lots of carbonation.  Smell was fruity, cola-like spice.  The first taste was amazing, far better than what I remember.  Tasted like a lively brown ale, with a belgian-sweet finish. Nice warm alcohol notes.  Top notch!
"
1," Sweet and floral aroma.  Hazy brown with a pillowy white head.  Moderately sweet and a bit dry; hints at fruit (mellon?) and spice.  Overall very subtle but eloquent.
"
1," Bottle. Poured dark brown with a medium beige head. Yeasty aroma with fruity notes of raisins and hints of brown sugar. Flavour is spicy and sugary with caramel and a touch of alcohol.
"
1," Ever since the Rohefort 6 Ive been in love with Trappist beer.  This weekend Im finally going to Illinois ot pick up the Rochefort 10 but I figured that the Chimay would tie me over until the weekend.  Full and beautiful as only a trappist can be with hints of chocolate and toffee in every sip.  The aroma is less fruity than an Aventinus and all delicious beer.  This one really surprised me.
"
1," APR 26, 2004 Head is light tan, mostly diminishing, good lacing. Liquid is dark blood red under high intensity light, lots of carbonation, this is a Belgium brew. Nose on the pour is spicy warm cinnamon, yeast, carbonation and alcohol. Flavor is spicy, carbonation, well balanced. After taste is alcohol warm and slightly bitter. Good, but not my idea of a good beer, not a big Belgium beer fan, too much yeast and carbonation spoils the palate, IMO.
"
1," This Beer Poured a golden color. It had a fruity aroma and a sweet malty flavory
"
1," Pours dark amber thin white head, the ""heavy hitter"" of the night. Maltiness with a lot of bitter hops, the bitterness takes over the slight sweetness trying to come out.
"
1," OCT 25, 2007 Small bottle.   Was given a gift of a large bottle in 1996 soon after I started brewing.  I remember being at awe thinking about drinking beer made by monks.  Chimay blue was spectacular, and gave me a brewing goal.  I thought it was the best beer.  Around 2001-2002, I started to think the red version was better.  It was also about this time it seems Chimay was mass producing.  It wasnt until years later around 2003, that I started to appreciate many other beers, with a huge influence from ratebeer.  Now, Im finally rating my old favorite.  I probably havent tried it in over a year.  Pours with a head that disappears immediately.  There still carbonation, but just no head.  Hmmm?  Aroma of something fruity, not quite banana.  A bit too much alchohol in the nose.  Deep brown red amber color.  Great color.  Taste is good, on the sweeter side, but something is off, possibly the tiniest amount sourness.  Not quite the masterpiece I once thought it was.  Is it because of mass production, or improved taste buds.  I wonder if I could get a hold of an older bottle. 7/3/7/3/16"
1," (bottle) Clear and dark amber colour with a foamy and steady off-white head. Sweet and slightly toasted malty aroma with caramel, slightly tart. Sweet malty taste, caramel, slightly sour, medium to light bodied, dry, hoppy and malty finish. This one has a distinctive tart aroma and taste, which is  pleasant or not  not more than decent.
"
1," Bottle shared by Dogbrick. Clear gold pour with a thin white head. Aroma of Belgian yeast, malt, banana and pepper. Banana dominates the flavor, which also consists of sweet malt and honey.
"
1," Had at the brewpub. Called ""Barrel Aged Altbier"". Has a nice woody character with a distinct bourbon/whiskey flavor. Smooth texture with a sweet malt finish.
"
1," Probably my favorate beer (certainly my favorate of the three commonly availible Chimays).  A very powerful ale with strong (but not overwhelming by any means) bitterness; a nice malty and woody taste, with a long, lingering aftertaste.  A beer to be savored slowly.
"
1," Bottle conditioned, 330ml, aged 7.5yrs. This sample was old before I had it so could have a couple of years extra, it had the shield on the cap rather than the current wording. Dark brown with ruby hints, slight head. I love Chimay Bleu to be aged, the flavours amalgamate into a porty, smooth blend with caramel and burning alcohol. The spiciness has matured to where the flavours cannot be picked, it a fireside warmer on a cold winters night, warm in the glow that your football team has just won, a pleasing and hearty friend. If you are patient with this beer it will reward you with ageing. Lovely.
"
1," Great Belgian beer. I like the flavour of malt and hops in this, which sometimes goes missing in Belgian beers to sugars and spices. Nicely done.
"
1," Nice, nutty, lightly sweet aroma.  Cherrywood orangey beer.  Dry, nutty, very lightly sweet, medium hopping. Good with food. Fairly quick finish with mild astringency.
"
1," AUG 9, 2003 What's great about this beer?  Well, it's always available and might make for a decent convert beer for those who haven't tried Belgians.  Other than that?  While good, I honestly don't understand all the fuss about this dubbel.  Color is alright, but not a standout among the style.  Aroma is nice, but a little lacking, in my opinion.  And flavor...well it lacks a whole lot of character, which I find in the style from Westmalle and Corsendonk.  Compared to the greats of the style, this one just doesn't make the mark, as much as we all seem to want it to.
"
1," FEB 1, 2007 Bottled from Cruzat Beer House, Buenos Aires.  Upon opening it spray painted the roof, walls, bed and floor of my tiny hotel room, then it kept overflowing for ages. After Id finished cleaning the room itwas still overflowing. Upon pouring it came out opaque black with rich beige head. The aroma of green apples mixed with sugar hinted me that it was a very sweet beer, and this was confirmed upon first taste. Besided a little bit of chocolate the porter charcateristics are vague. Instead its a mild beer with rounded mouthfeel and low bitterness. Once it reached room temperature it improved, as the green apples in the nose were replaced by more chocolate.
"
1," Very creamy head.  Nice fruity aroma.  Soft, thick, creamy on the tongue.  Well balanced.
"
1," Hazy amber-red copper, with orangeish highlights, and a foamy tan-colored head. Nice fruity and spiciness, caramelized malt, brown sugar aromas follow through on a medium-bodied palate with a good carbonation and a multitude of small bubbles tickling the tongue, with fruity note of dates, brown sugar, toffeish hint, caramelized malt, spicy nutmeg, leading towards a sweet malty and a shy flowery hops finish.
"
1," 11.2 oz bottle purchased in a gift pack from Spirits in RB. Ok this beer is lack luster in the appearance department pouring a murky muddy brown with slight burgundy hues and a nice creamy off white head that lasts very nicely. After the initial let down on the appearance this beer picks its game up big time. Sweet aroma of raisins, prunes, yeast, brown sugar, tropical fruit and a slight touch of alcohol perhaps Brandy. This gem has one of the most amazing palates I have ever experienced. Starts off with a full mouth feel and lively carbonation but as you swallow the body becomes light and the carbonation lessens to slide down your throat. Almost no aftertaste leaves you wanting another sip to recapture that moment of pure palate bliss. Sweet flavor of light yeast, sugar, raisin, and brown bread. I wasnt expecting much from a beer so widely available but this might be soething that I stock on a regular basis. Bravo Chimay Bravo.
"
1," Very reddish brown color with slightly off-white head.  Very fruity and rich smell.  Sweet fruitful flavor.  Very nice aftertaste. Probably my favorite beer Ive tried to date.
"
1," Bottle, smallish head, murky darkish orange colour, funky aroma of sour cabbage and sewer, strong overpowering vinrgar flavour leaving nothing behind. This brew is infected, real shame i dont have another one to try.
"
1," Sedona Bronze Ale. Clear, dark brown/bronze. Minimal head. Nutty aroma maybe a bit of raisin, sweet to taste, a bit smoked flavor and a light sweet chocolate aftertaste. Good stuff.
"
1," Pours pitch black with a fully receding dark mocha head. Aroma of mild roast, chocolate, some restrained esters. Taste is vinous malt, dark chocolate sweetness, and a bit of charcoal. Mouthfeel is full bodied, smooth with soft carbonation. Mild aroma, but the taste and texture were certainly enjoyable.
"
1," Little head blonde coloured. Nose with orange, light candis and sugar, a little sourness. Semifullbodied an some length. Taste is sweet with some orange and orange peel and sugar. Its quite sweet, but wellballanced and mould probably age well.
"
1," 4 oz draft sample at brewpub. Pours a deep black with a slight tan head. Aroma is big coffee with some bready malts in the background. Taste is typical coffee stout with a very milky creamy taste. Lots of roasted grains and no hoppiness. Mouthfeel is a little on the thick side. Great for coffee lovers, but if you dont like coffee, this one is pretty hard to drink especially compared to some of the better coffee stouts out there.
"
1," rerated.	a lot better, although this time it was a grand reserv 2001, some would say this is the reason why the beer is a bit different.  anyway, excellent
"
1," APR 16, 2005 Bright brick amber colour; finger of dense foam denotes either a richly hopped beer or a frothier gas mixture.  Probably the latter given the faintness of the nose - a little bit of herbal hop but little else.  The palate is crisp, with some wood-oven notes and earthy, caramelly undertones.  The finish is accented towards the foresty (American-style) end of the spectrum, but the hops are restrained and balanced by slight earthiness of yeast and malt, in the English style.
"
1," Poured an orange amber color with a small white head.  The aroma and flavor have mostly citrus hops but some earthy ones as well.  Caramel malt controls the hops.  Light to medium bodied.
"
1," Aroma is some pumpkin and spices. Appearance is a dark golden color with a white head. Flavor is dull with only a hint of pumpkin. The palate is a bit thin. Overall not great.
"
1," 3 0z Sample at the brewpub downtown Chattanooga. Nice dark golden pour with a fine head. Finaly! After five tastings a decent beer! Grapefruit sweet fruity nutty bold with some pine notes ( I love adding those notes!) has a bold finish and just might be my beer of the night!
"
1," Brownish red, sizey head. Sweetish, bitter aroma. One might be tempted to call the aroma ""bittersweet"", but to me that makes it sound like the aroma is pining for an old girlfriend or something like that. It may be, I dont know, but concepts like ""pining for an old girlfriend"" are really tough to pin down in an aroma. Nice hints of caramel at first, and some grainyness, too. May a bit of a cardboardy flavor, too. Sampled at Noogfest2 (and thanks to argo0 for sharing some)
"
1," Bottle from Nelson Wines. It pours hazy medium brown with red highlights and has a very thin beige head. The nose is sweet fig, date, caramel, wood, tangerine and winter spices. The taste is wood, caramel, smoke, tobacco, orange, orange blossom, dark fruit and honey, with a long woody finish. Theres no denying its a decent brew, but it really lacks the drinkability and complexity of the Bleue.
"
1," Poured an unfiltered, deep copper-brown with medium head.  This brew is typical of Belgian ales.  It had the strong, full taste of raisins and plums to go with a smooth finish.  Excellent beer.  Ive often seen it, but never tried it until now.  Full of carbination, its definitely the champagne of beers!
"
1," Pours golden with a nice orange head. The aroma is nicely complex yet not very strong. There was notes of oranges, grapefruit, ketchup, and a touch of spicy mustard. The flavor was citrusy and fruity with a nice malt backbone. Definitely hop forward though. Easy drinking and tasty IPA.
"
1," Hazy Yellow pour with faint whit head.  Light wheat nose with a hint of yeast.  Thick wheat body with a smooth easy finish.
"
1," Bottle, like in the name red colour, small head, mild sweet, yeasty, balanced caramel taste, too strong copper taste - like you smell on a 1 eurocentcoin. The Chimay red is in my opinion the best chimay!
"
1," An old trappist that is new again! A cloudy dark caramel hued pour. Big off-white creamy head. Dies down slowly and leaves a ton of lacing. Smells malty, yeasty, and a bit metallic. Taste is bitter and sweet. Dry. A bit of a yeast taste lending a pepper bite. Carbonic bite. A little more sweet than bitter in the back. Reminds me of Chimay Rouge.
"
1," NOV 1, 2010 Small bottle. Cloudy verging on opaque. Thick head fades to just a coating. ends up looking like a puddle of rusty water. Yeast, prunes, red berries and flowers on the nose. Complex fruity taste. Carbonated mouthfeel, but not excessive. Alcohol is noticeable but integrated. The malt registered for me more as body than taste. Long dry finish. [4.1]Big bottle, 2010 vintage. Pretty much as above, just rating it as slightly ugly this time. Theres nothing very _exciting_ about this if youve tried a few brews of its ilk - nothing really stands out at all. And thats precisely its charm"
1," Bottle, 750ml.  Had this at the Bier Markt in Toronto.  Best served at room temperature.  Pours a dark amber with a decent amount of head.  Let the beer sit a few minutes to let it breathe before consuming.  Nice aroma with hints of cinamon and orchard fruits.  This is the first Chimay Ive had and I loved every sip I took.  It tastes like a strong Leffe, with a sweet flowery taste, and a fruity aroma that stays with you until the last sip.  This beer isnt for everyone however.  It is very complex, and is not a beer one should be encouraged to chug.  Can be complimented with a hearty meal, or just had on its own.  Either way I loved it!
"
1," DEC 14, 2011 pours nice dark mahogany with a tanned head. aroma of dark fruits, caramel and brown sugar. taste is rich and sweet. there are dark fruits, cloves, and floral spice. there is a nice silky texture, with just the right amount of carbonation. quite a strange mineral quality in the finish, and its not as deep/complex as some, but its still really good.
"
1," Dark brown with reddish shine. Medium-thick, slightly coloured head, collapsing. Very strange meaty smell, like gelatine in a meatpastry, and arachide (peanut)oil or -butter. Metallic nose too, and after some time, dark malts and just a hint of hops. Very little bit metallic taste, then roasted malts, spicey - don't dare to say hops - and, definitely, salts. There is some salty whiff in this brew. Retronasal again meaty - and fruity notes, or preserved fruit. Rather light-bodied, certainly for its 7% ABV. Something velvety, however, on the tongue. The wheat 'flour' showing? I cannot follow people who praise this to heaven, nor those who will see nothing but a commercially denaturated product in this beer. An above average, reasonnable beer.
"
1," 330 ml bottle, served in a chimay glass. A dark cola brown color, with a dense medium head. It has a malty and alcoholic aroma. The beer itself is spicy and has a hot mouthfeel and a malty taste. The less good of the Chimay beers, but still a good beer.
"
1," Pours a cloudy coppery red color with a white head.The aroma is a fruity apricot.The flavor is a rather nice fruity sweetness.The  texture is silky smooth and finish is a very light bitterness.Overall very good.
"
1," Aroma - sweet malt, Carmel, plums. Appearance - Dark orange with fluffy head and sediment floating all over. Flavor - sweet malt, a little dark fruit, nuts, a little hops. Palate - medium body, creamy, lively, lightly astringent finish. Overall - This is a great beer. Very drinkable and it possesses great flavor and balance.
"
1," Pint on tap at Seven Bridges Brewpub in Jacksonville.  I have no idea if this is the right beer, with so many American pale ales and different brewpubs being all thrown together here.  Its just not worth the hassle to try and sort it out on Ratebeer sometimes.  So I sticking it in here anyway.  They just called it an American Pale ale without any cutsey name.  The bartender said it was between 5.25 and 5.5 abv.  And the beer was damn good.  Had a good hoppy APA aroma, and a really nice APA flavor.  Good malty body to go with the hops and a mildly bitter finish.
"
1," Full bodied. Port-like. One of the best.
"
1," Bottle. Pours brownish with a lit of fizz and a lot of head. Sweet fruitiness all over. Sweet fruits, honey, herbs, etc in the flavor. Didnt like it as much as I thought I would...
"
1," Again, used the Chimay glass for this one. Very nice smell, the trappist glasses really open up the aromas of these beers.  Spicy and fruity. flavor is slightly malty, I probably shouldve let this warm up a bit more as it was pretty cold and the flavor was a bit on the short side. Still a nice beer.
"
1," Grand Reserve 2000. Poured dark red with a white head. Aroma of plums, raisins, and a hint of booze. Very smooth fruit texture with some a hint of booze in the finish.
"
1," 11.2 Oz Bottle-Pours a cloudy brown color w/a slight tan head & good lacing. Floral Belgian aroma. Light, nutty, fruity, taste, with some traces of dates, figs, appricots & raisins. Crisp clean flavor w/a long dry finish. Pretty good, was expecting a little more.
"
1," OCT 23, 2003 From a 330 ml bottle. Commercial description has it about right, color is appealing brown, the head itself taste pretty good. Overall the beer is pretty sweet, caramelic and pleasant with an enjoyable bitterness that pops in right on time. Complex and easy to drink for a trappist. Pure quality.
"
1," Plastic bottle from omhper (big thanks, Ill try getting you some new sahtis for this one!). Hazy nutbrown colour, no head. Aroma is freshly cut juniperwood along with some spiced and xylitolish hints. Flavour is the same. Very refreshing! The bottle got lots of preassure in it so while letting a bit of it out, I also poured a small sample. Rest of the bottle is to be saved for PBF2007. Hides the alcohol very well!
"
1," Nice nutty taste. With the gimicky name of the brewery I didnt have high expectations. Quite a nice beer though. I could taste hops, and a smooth creamy nutty flavor. It poured out with a nice head but that quickly disappeared. That was a little disappointing.I would buy it again though.
"
1," From the tap poured dark brown with a good amount of head.  Nice toasted malt flavor with a lingering finish.
"
1," Bread and hay aroma, light grass hops, golden beer that has great aroma, medium carbonation and clean finish.
"
1," NOV 9, 2003 2003 Dark amber. Light brown frothy head. Sharp spicy aroma. Slight bitters and sweet. Not over powering. Good balance in everything. Carbonated palate that is still smooth. Slight wheatiness. Warming and no noticable alcohol flavour.
"
1," A good fruity drink with a mild hoppiness throughout. Pours orange and cloudy with a medium creamy head. A short lived tart aftertaste follows as you progress thru your drink. No punches here, its a decent brew.
"
1,"  Cask at National Winter Ales Festival, Manchester 2008  Poured darkish brown some malt and sourness on the nose. Tasted very disappointing, really quite rough and fierce. The bitterness was good but aside from that I struggling for positives, sour at times and then the sweetness of the malts come through,  it came across as a ropey homebrew I afraid.
"
1," MAR 29, 2011 Hazy amber pour, with a very healthy head. The superb taste sets this beer apart from others, with an alcohol content to leave your tongue tingling. 4.7 	RE-RATE 3/29/11 Bottle from World Market.  This beer pours elegantly.  No other word can describe it.  It has a hazy maroon color that touches on brown and rouge tints.  Lots of bubbles add to the already solid beige head.  Very nice.		Ive continued to warm this beer as much as I can through natural means as I know this will release all the aromas that the brewers have intended.  The aroma certainly does not disappoint.  Lovely dark fruit and sweet Belgian candied sugars fill the nostrils.  Easy grains and more Belgian fruit/yeast flavors follow behind.  Lovely.		Flavor is lovely grape juice, plum, raisin, sweet malt, sugar and Taylor Swift.  I imagine that if Taylor were a beer she would be sweet and innocent.  I mean that in the most non-creepy way possible.  Light bitter finish reminds you that this beer has a bit of a kick to it; and the tingle on the tongue confirms.  This is one of my favorite beers to date.
"
1," Redbrown colour with beige head.	Disappointing aroma dominated by yeast and spices.	Sweet but watery flavour with notes of fruit and spices.	I must admit, I prefer the trappist beers from Westvleteren, Rochefort and Achel.
"
1," This brown ale pours a fairly transparent brown amber colour with a small head. Hardly any lacing, this light bodied brown leaves you wondering if there could have been more. Pleasent, yet not very complex it is a friendly tasting brew.
"
1," There is no doubt that this is one of the big Trappist beers and synonymous with Belgian ales. A murky brown in colour with moderate carbonation. The aroma has dried fruits and prunes with some roasty chocolate type aroma there too. Flavour is quite full with some slight alcoholic hotness. This is not my favourite style of beer but theres no doubting its the epitamy for this style.
"
1, 05/22/2002	Mode
